,Unnamed: 0,tweet_link,tweet,raw_label1,labeler_id1,raw_label2,labler_id2,raw_label3,labeler_id,secondary_label,additional_notes,label
4308,4308,https://twitter.com/edent/status/1255282724149047298,"This will lead to a hot war. Possibly another world war. Just what we need when we are fighting a war against our own countrymen
 China lashes out at US, claims country is 'lying through their teeth' on coronavirus; threatens Australia URL #FoxNews",unknown/irrelevant,101,unknown/irrelevant,20.0,,,International politics,,not stigmatizing
4309,4309,https://twitter.com/edent/status/1248613636546805762,"Great sign! I hope the term ""Wet markets"" doesn't cover those wild animals and dogs market... Chinese people should stop eating taboo meat. #Covid_19 #COVID19 #DontTrustChallenge URL",stigmatizing - medium,101,stigmatizing - low,17.0,,,Wet market and eating habits,,stigmatizing
4310,4310,https://twitter.com/edent/status/1240536326501474305,"Truth hurts. Just like #CoronaVirus would not exist if #China didn't eat every animal they see, including dogs and cats. Another truth that hurts. 
 

 And not just coronavirus, Ebola and many other diseases wouldn't not exist if everyone went #vegan. 
 

 The world will come to this.",stigmatizing - medium,101,stigmatizing - medium,14.0,,,Wet market and eating habits,,stigmatizing
4311,4311,https://twitter.com/edent/status/1251791895321288705,"Absolutely! China lied, people died! They can’t be trusted! The world must sanction them, they must pay for what they did ; never be allowed again to have labs that invent these terrible viruses again? This is not the first time they have done this, but it’s worst! URL",stigmatizing - medium,101,stigmatizing - low,7.0,,,Bio-weapon;Wuhan virus lab,,stigmatizing
4312,4312,https://twitter.com/edent/status/1235012799660728321,"After this whole coronavirus thing dies down, every single person affected by this disease should sue China. Whether it started in a Chinese lab and just got out of hand, or started from people eating bat soup, China is fully responsible and should be held accountable",stigmatizing - medium,101,stigmatizing - low,6.0,,,Wet market and eating habits;Wuhan virus lab,,stigmatizing
4313,4313,https://twitter.com/edent/status/1241856033745784842,"No Shit Shylock, Should Have Never Let It Get this Bad, you Want to do Business With China Now Were Paying The Price With These Bastards, Shut them Down Now, Fuck Them.",stigmatizing - high,101,stigmatizing - medium,14.0,,,Chinese government (Chinese communist party - CCP);Wet market and eating habits,,stigmatizing
4314,4314,https://twitter.com/edent/status/1241263521796485122,How the fuck is she right? By spreading racism???? I have NEVER eat a dog or bats or cats. Keep in mind this girl is some random bitch that requests to dm me. She dont know me. But just because I'm asian she assumes that I'm from China? YOU AND HER ARE ABSOLUTELY DISGUSTING.,not stigmatizing,101,unknown/irrelevant,17.0,,,Other,,not stigmatizing
4315,4315,https://twitter.com/edent/status/1238121849105645568,"crazy how corona virus comes from bovies (cattle), aves (birds), cabras (goats), suis (pigs) or pisces (fish) but yall wanna be racist and say “chinese people ate bats” fuck off",not stigmatizing,101,not stigmatizing,6.0,,,Anti-stigmatizing (talking against hate speech and racism),,not stigmatizing
4316,4316,https://twitter.com/edent/status/1251864845428891648,If #CoronaVirus didn’t spread from a lab in #Wuhan ; didn’t come from your weird habits of eating bats 🦇! #China where the f**k did this killer virus come from. It’s like I sleep w/a virgin get her pregnant da baby has my DNA and looks like me but still claim baby isn’t mine. 🖕,stigmatizing - high,101,stigmatizing - low,8.0,,,Wet market and eating habits;Wuhan virus lab,,stigmatizing
4317,4317,https://twitter.com/edent/status/1223150201025613824,"Cats, monkeys, dogs, bats, snakes, pigs, chicken blood soup and gut poop soup, these are some of the exotic delicacies in china. 
 Remember eat healthy live healthy
 #CoronavirusOutbreak #coronaviruschina #coronarvirus #stopanimalcruelty",stigmatizing - medium,101,stigmatizing - medium,17.0,,,Wet market and eating habits,,stigmatizing
4318,4318,https://twitter.com/edent/status/1225928973881765888,"China is not the first to eat bats, china is not the first to eat wild animals. I know some, but i would not mention to avoid racism or discrimination... thank you... 🙏",not stigmatizing,101,not stigmatizing,18.0,,,Anti-stigmatizing (talking against hate speech and racism),,not stigmatizing
4319,4319,https://twitter.com/edent/status/1220767169212010502,"WTF???? There are pictures of the BAT-SOUP in a link in this story. HOLY HELL - NO WONDER THEY'RE DYING!!!!
 

 Deadly Coronavirus Likely Started in China From Eating This UNUSUAL and Disgusting Food URL",stigmatizing - medium,101,stigmatizing - high,8.0,,,Wet market and eating habits,,stigmatizing
4320,4320,https://twitter.com/edent/status/1228818523385999372,"How #China 's central govt will spin its ""management"" of #CoronavirusOutbreak - blame some local officials for incompetence, hold a show trial or two and hope the world forgets, again, that Xi Jinping presides over a governance system hinged on fear, lies and censorship. URL",not stigmatizing,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP),,not stigmatizing
4321,4321,https://twitter.com/edent/status/1224739782091145216,"My translation: During the transition from the year of pig to that of rat, a plague had started in the city connecting 9 provinces (Wuhan), and the outbreak spread across the country. There was a suspenseful atmosphere and every citizen was filled with fear in China. (1/2)",not stigmatizing,101,not stigmatizing,12.0,,,Information or misinformation,,not stigmatizing
4322,4322,https://twitter.com/edent/status/1232178846973284352,"#Conovavirus caused by consumption of exotic #animals #China banned trade;consumption of wild animals but still allows the inhuman practice of torturing,killing;eating-domestic #pets 6 #cats scheduled to be killed today-#NYC Visit them Reserve them212-788-4000",unknown/irrelevant,101,unknown/irrelevant,18.0,,,Other,,not stigmatizing
4323,4323,https://twitter.com/edent/status/1252726910867705856,"✔️▪️🇺🇸World Emergency Crisis, China not able to control biological warfare virus they created..facts R facts no cover up not from bat wing soup vendor...❗️
 USA step up take over China to protect Chinese citizens ; all citizens of the world...ENGAGE❗️🚨
 44,000 American DEAD URL",stigmatizing - low,101,stigmatizing - low,7.0,,,Bio-weapon;Chinese government (Chinese communist party - CCP);International politics,,stigmatizing
4324,4324,https://twitter.com/edent/status/1220341035752198144,What an amazing creature they are? he eats alive too... China government should ban all raw meat sales/eatings at public restaurants. We all scientifically know that some viruses not affecting animals kill human-beings. Eating without cooking well is not right!! #Wuhan URL,stigmatizing - low,101,stigmatizing - low,8.0,,,Wet market and eating habits,,stigmatizing
4325,4325,https://twitter.com/edent/status/1244425722686402561,"Of course China is offering congratulations at the suffering of many. 
 Your regime is filled with sub-human monsters who roast dogs and cats alive! 
 You cremate your sick ; dying ALIVE!
 #ChinaLiedPeopleDied
 COVID-19 Patients Cremated Alive! 
 URL URL URL",stigmatizing - medium,101,stigmatizing - high,15.0,,,Wet market and eating habits,,stigmatizing
4326,4326,https://twitter.com/edent/status/1221927913705967616,"Coronavirus outbreak caused by Chinese eating wolves, rats, bats, snakes, etc. 😱🤢🤮😷 URL",stigmatizing - medium,101,stigmatizing - medium,18.0,,,Wet market and eating habits,,stigmatizing
4327,4327,https://twitter.com/edent/status/1260371009909096449,"""bat-eating, wet market animal selling, virus-making greedy bastards"" lists wet market as ONE attribute of the ""bastards."" 
 Many people have accused the Chinese govt of ""making"" or ""lab-creating"" the virus.
 So it's reasonable to assume the attributes refer to a large group.",not stigmatizing,101,not stigmatizing,7.0,,,Anti-stigmatizing (talking against hate speech and racism);Wet market and eating habits;Wuhan virus lab,,not stigmatizing
4328,4328,https://twitter.com/edent/status/1239922959327932422,"Don't get me wrong - China is not without blame. But one can wonder why, amidst a trade war with the U.S. ; in fear of losing more leverage, they would downplay the #COVID19 outbreak. And yes, I'm making the connection as to why is the true plague in all this.",not stigmatizing,101,not stigmatizing,13.0,,,Information or misinformation,,not stigmatizing
4329,4329,https://twitter.com/edent/status/1224366956670636032,"WTF do these gooks think this #coronavirus is? It is FEAR, doubles in cases like daily, enters a new country daily, death toll rises like 25% daily, no cure, etc! This nasty race eats live bats;skins dogs alive. All new diseases seem to come from #China URL",stigmatizing - medium,101,stigmatizing - high,12.0,,,COVID-19 cases and deaths statistics;Wet market and eating habits,,stigmatizing
4330,4330,https://twitter.com/edent/status/1241594741256417280,"This virus was engineered to be a bio weapon. It has HIV , Ebola, SARS genes. 
 The death rate is 3-4%, while normal flu is only 0.1%.
 

 It was created by Chinese Communist Party in a p4 lab to kill .",not stigmatizing,101,not stigmatizing,14.0,,,Bio-weapon;Chinese government (Chinese communist party - CCP),,not stigmatizing
4331,4331,https://twitter.com/edent/status/1222447947117363200,"It's a shame they can't see what the real problem is. People fighting against dog meat isn't racist, they're trying to prevent these animals being horribly tortured in places like South Korea, Cambodia and China.",unknown/irrelevant,101,not stigmatizing,4.0,,,Wet market and eating habits,,not stigmatizing
4332,4332,https://twitter.com/edent/status/1220427378859683840,"If you think it's racist for us to call out people for eating bats, dogs, cats, koala's (yes, that's right), as disgusting and cruel, then you need to get your head examined. Just Google Wuhan China live food market. It's horrendous and dirty. You should know this.",stigmatizing - medium,101,stigmatizing - medium,4.0,,,Information or misinformation;Wet market and eating habits,,stigmatizing
4333,4333,https://twitter.com/edent/status/1245927785018716161,"The first time Trump was right !!!
 Chinese virus!!!
 Wild animals, dogs and cats are not for consumption!!!",stigmatizing - medium,101,stigmatizing - low,16.0,,,Donald Trump;Wet market and eating habits,,stigmatizing
4334,4334,https://twitter.com/edent/status/1228350401554141184,Good advice. However this wont stop the virus reoccurring. When China Asia stop the torture and eating wildlife cats and dogs will the problem go away. So use your influence and advise  to ban this disgusting evil practice. Obvious URL,stigmatizing - medium,101,stigmatizing - medium,12.0,,,Wet market and eating habits,,stigmatizing
4335,4335,https://twitter.com/edent/status/1225932820683640833,why would you keep laboratory dogs as pets or eat up infected laboratory pigs? I feel there is a lot of communist china counter espionage here,stigmatizing - medium,101,stigmatizing - low,12.0,,,Chinese government (Chinese communist party - CCP);Wet market and eating habits,,stigmatizing
4336,4336,https://twitter.com/edent/status/1240487081991901185,"My God I Can't Believe #Wuhan #Coronavirus ""Bat Soup, Snake Tartar, Dogs, Cats Hey EAT"" URL",stigmatizing - medium,101,stigmatizing - low,14.0,,,Wet market and eating habits,,stigmatizing
4337,4337,https://twitter.com/edent/status/1281327366111989761,"Then you should reject the Chinese Communist Party, the cover up by CCP caused the plague. Everyone needs to know the deep connection between CCP and the virus. 
 WATCH: Coverup of the Century–The #Cov-19 Truth the #CCPChina Concealed From the World
 

 URL",not stigmatizing,101,not stigmatizing,8.0,,,Chinese government (Chinese communist party - CCP),,not stigmatizing
4338,4338,https://twitter.com/edent/status/1252294926529781761,WUHAN WET MARKET HOW GROW VIRAS. THAT USA PLAN;SPENT CHINA BIO LAB. SO MOUTH OPENED BY CHINA. FORTHAT VIRAS INJECTED DOG;CAT MUTAN SOLD BY USA SPY AT MARKET. CHINA COULD NOT ESCAPE TO PROVE BY BLOCKED USA. JACE EBOLA MAY GROWING USA BY BIO LAB THAT SPREADED BY INJECTED ANIMAL. URL URL,stigmatizing - medium,101,stigmatizing - low,7.0,,,Bio-weapon;Chinese government (Chinese communist party - CCP);Information or misinformation;International politics;Wet market and eating habits,,stigmatizing
4339,4339,https://twitter.com/edent/status/1245059959219421186,"#ChineseCruelty beyond belief. #ChinaLiedPeopleDie #ChineseVirus #ChineseWuhanVirus They are evil to poor animals, and the wet markets have been open for weeks. Nothing has changed they still torture ; eat anything. #SARS was test 1, #Coronavirus was test 2!",stigmatizing - medium,101,stigmatizing - high,15.0,,,Wet market and eating habits,,stigmatizing
4340,4340,https://twitter.com/edent/status/1221922436343451648,"#CoronavirusOutbreak may have originated in a secretive biological warfare lab - on the outskirts of Wuhan - linked to China's biowarfare program
 

 URL via",unknown/irrelevant,101,not stigmatizing,18.0,,,Bio-weapon;Wuhan virus lab,,not stigmatizing
4341,4341,https://twitter.com/edent/status/1244472240516878338,"Outbreak number in Global Countries increase 😂, mouth service is no Better than Brain service , hate service no Work service 😯 mouth fighter never fight a war against Disease nor kill a mosquitos with mouth . In fighting against #COVID19 need no fight against China 😂.",not stigmatizing,101,not stigmatizing,15.0,,,Anti-stigmatizing (talking against hate speech and racism),,not stigmatizing
4342,4342,https://twitter.com/edent/status/1286225534293282816,China created the virus in a germ warfare lab in Wuhan and purposely leashed it on the world Xi is an immoral communist vengeful dictator of a people too oppressed ant too scared to fight for their freedom and a better way of life not what communism has given them. URL,stigmatizing - low,101,stigmatizing - low,7.0,,,Bio-weapon;Chinese government (Chinese communist party - CCP);Wuhan virus lab,,stigmatizing
4343,4343,https://twitter.com/edent/status/1229181689068429312,"It's lab-made pathogen + halogen launched in Wuhan seafood market. Not bats or snakes! Sars = avian + HIV,
 to cite 2 of the strains contained in #COVIDー19 There is a ton of info on Coronavirus online there is no known cure. Research it for yourself. #bioinformatics #biowarfare",not stigmatizing,101,not stigmatizing,13.0,,,Bio-weapon;Information or misinformation,,not stigmatizing
4344,4344,https://twitter.com/edent/status/1255668418688151552,"Final warning sending you corona virus not end virus new name upcoming viral lab created worldwide China defense military researchers center new energy started defense military training Chinese silent killer preparation how to started war in 
 when attack worldwide supreme powers URL",stigmatizing - medium,101,stigmatizing - low,20.0,,,Bio-weapon,,stigmatizing
4345,4345,https://twitter.com/edent/status/1221285350359760897,The bat soup is a Palau special dish. I've never seen anyone cook with bats in Chinese restaurants. More like wuhan people ate wild animals that carried the virus.,not stigmatizing,101,not stigmatizing,4.0,,,Wet market and eating habits,,not stigmatizing
4346,4346,https://twitter.com/edent/status/1285405170357108737,"People are not dying because of the Twitter accounts but it’s the Chinese Virus that’s killing them. Just because Chinese wants to eat bats they created the virus and now people are dying. China lied, Americans died!!!!",stigmatizing - high,101,stigmatizing - low,8.0,,,COVID-19 cases and deaths statistics;Wet market and eating habits,,stigmatizing
4347,4347,https://twitter.com/edent/status/1233268351759155200,"the Dog meat, cats and other wild animals eating were banned in China URL",unknown/irrelevant,101,not stigmatizing,17.0,,,Wet market and eating habits,,not stigmatizing
4348,4348,https://twitter.com/edent/status/1233872940896141313,"The Chinese government claimed it came from proximity to animals, its now emerging that the military biological warfare centre for the nastiest pathogens known is located in Wuhan. Word from some is that it’s a combination of HIV, MERS, SARS and it got loose accidentally.",not stigmatizing,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP);Information or misinformation,,not stigmatizing
4349,4349,https://twitter.com/edent/status/1221623350578933761,"This virus outbreak is not like Illumaniti shit. This outbreak due to human error: eating exotic animal without proper preparation.
 

 In this case, eating wild bat. China are famous for its people eating everything in the name of inner health empowerment.",stigmatizing - medium,101,stigmatizing - low,4.0,,,Information or misinformation;Wet market and eating habits,,stigmatizing
4350,4350,https://twitter.com/edent/status/1222422985522458624,"#coronovirusoutbreak #coronoavirus Have been saying for years ""#China consuming planet earth to extinction"" Eating everything cats dogs rats bats lions snakes tigers pangolin sharks dolphin 😡",stigmatizing - medium,101,stigmatizing - low,17.0,,,Wet market and eating habits,,stigmatizing
4351,4351,https://twitter.com/edent/status/1245403152855248897,"Here's your daily reminder that Communist China lied, then the World Health Organization lied.
 

 Not one damn democrat approved when President Trump banned China or Europe travel.
 

 Their hoax to blame Trump is just like every other pathetic hoax.
 

 Too bad the sheep eat it up. URL",stigmatizing - medium,101,stigmatizing - high,15.0,,,Donald Trump,,stigmatizing
4352,4352,https://twitter.com/edent/status/1256168414307069953,"What is the difference betw naturally occurring COVD19 found in bats at wet markets ; the weaponized military ver. both WuhanLabs ; Harvard’s Dr. Lieber+2 Chinese WuhanLabs assts were working on for last 3 yrs? FBI arrested them 01/28/20. Indictmnts on DOJ web site, then silence!",stigmatizing - medium,101,stigmatizing - low,20.0,,,Wet market and eating habits;Wuhan virus lab,,stigmatizing
4353,4353,https://twitter.com/edent/status/1222201319571718145,This coronavirus better be cut off quick because I ain’t dying because of these stupid CHINESE bastards eating bats and raw legs and shit 💭,stigmatizing - high,101,stigmatizing - medium,4.0,,,Wet market and eating habits,,stigmatizing
4354,4354,https://twitter.com/edent/status/1274638063264645123,"China always lie to its own people ; to the world.Thousands of people died in china due to Corona,even 50+ PLA Chinese Political Army died in clash with india but china did not accept.Even chinese citizen don't trust china.There is no freedom in China. only lies.",not stigmatizing,101,not stigmatizing,8.0,,,Chinese government (Chinese communist party - CCP),duplicate,not stigmatizing
4355,4355,https://twitter.com/edent/status/1220389589505978369,"The Chinese market at the center of the deadly, SARS-esque Coronavirus outbreak sold live foxes, crocodiles, wolf puppies, salamanders, snakes, rats, peacocks, porcupines and koalas. to eat. 
 

 WHAT THE FUCK CHINA?
 

 Also, did you learn nothing from SARS?
  URL",stigmatizing - medium,101,stigmatizing - low,8.0,,,News;Wet market and eating habits,,stigmatizing
4356,4356,https://twitter.com/edent/status/1245026370226393089,"China blaming the US for the coronavirus? Y’all niggas are the ones who ate y’all nasty ass bat soup y’all disgust me, Y’all not even human or meant to be in this world 🤣",stigmatizing - high,101,stigmatizing - high,15.0,,,Wet market and eating habits,,stigmatizing
4357,4357,https://twitter.com/edent/status/1230927761243594753,"China’s communist govt is well beyond the evil I could ever imagine. So when they weld doors shut to apt bldgs, their aim is to let these people die. We will never know just how many Chinese people died. Just to save their military bases and industrial cities",not stigmatizing,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP);COVID-19 cases and deaths statistics,,not stigmatizing
4358,4358,https://twitter.com/edent/status/1229884451523584003,"""#Bloomberg LP is so dependent on the vast #China market for its business its lawyers threatened to devastate my family financially if I didn’t sign an #NDA silencing me about how Bloomberg News killed a story critical of Chinese #Communist Party leaders."" URL",unknown/irrelevant,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP),,not stigmatizing
4359,4359,https://twitter.com/edent/status/1240818429839491074,"God, it came from Chinese “wet markets”: eating endangered species habitat invasion and destruction and filthy conditions promoting zoonotic transmission. Civit cats for SARS, bats etc. Is ABSOLUTE IGNORANCE a requirement for certain reporters? URL",stigmatizing - medium,101,stigmatizing - low,14.0,,,Wet market and eating habits,,stigmatizing
4360,4360,https://twitter.com/edent/status/1252092207689056264,"Let's see... Chinese people, sipping snake-rat broth from a hollowed out bat, concealed an ensuing deadly pathogen but only after acquiring the world's supply of PPE. Yep! You may want to screen the PPE from China. Just saying.
 

 URL
 

 #CoronavirusUSA #COVID19 URL",stigmatizing - medium,101,stigmatizing - high,8.0,,,Wet market and eating habits,,stigmatizing
4361,4361,https://twitter.com/edent/status/1230345083888816129,"It is time for the free people of China to stand up to the tyranny of the Communist Party. It is time for the people of China to be free.
 

 Chinese ancestors faught throughout history against evil ; corrupt rulers, invaders ; govts.
 

 Honor their sacrifice!
 LIVE FREE OR DIE TRYING! URL URL",unknown/irrelevant,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP),,not stigmatizing
4362,4362,https://twitter.com/edent/status/1243927569738551296,What? I believe that Jesus died on the cross for everyone. But the liars will still be liars because they have rejected the Christ and put their trust in men. China started the spread of the Wu Han virus and the Democrats helped it to spread over here when they called it racist. URL,stigmatizing - medium,101,stigmatizing - low,14.0,,,Chinese government (Chinese communist party - CCP);Wet market and eating habits,,stigmatizing
4363,4363,https://twitter.com/edent/status/1225905106194812928,"🤬🤬why eat wild;endangered animals! stop believing in ancient Chinese medicine shit from ancient time. nothing will cure your stupid ass brain! Maybe, just fucking eat designated meat source. Everyone is affected cause of 1% selfish fuckers! #AnimalRights #CoronavirusOutbreak URL",stigmatizing - high,101,stigmatizing - high,17.0,,,Wet market and eating habits,,stigmatizing
4364,4364,https://twitter.com/edent/status/1236673538452488197,"#China specifically made it legal for these disgusting 'wet markets' for wild animals to be sold for food... Knowing damn well this is exactly how these type of viruses start.
 

 Every country should demand China pay for ALL #coronavirus costs incurred. Every penny. #COVID19 URL",stigmatizing - medium,101,stigmatizing - low,13.0,,,Wet market and eating habits,,stigmatizing
4365,4365,https://twitter.com/edent/status/1233811429519527937,"the president stop all air traffic from China right away democrats put him down for it, 19 cases it's not a pandemic not one person has died. He never said it was a hoax that is a lie. Your nothing but a liar that no ones believes, We are voting for the president not democrats",not stigmatizing,101,not stigmatizing,13.0,,,Donald Trump,,not stigmatizing
4366,4366,https://twitter.com/edent/status/1255811773531389954,I hope the new generation of Chinese change the habit of eating wild animal meat for plant based meat............ URL,stigmatizing - low,101,stigmatizing - low,20.0,,,Wet market and eating habits,,stigmatizing
4367,4367,https://twitter.com/edent/status/1240250132106485760,"An excuse for bats soup was made.Chinese have been eating bats for a long time.Human technology is killing humanity.
 #COVID19 #CoronaInPakistan #COVID2019",stigmatizing - medium,101,stigmatizing - medium,14.0,,,Wet market and eating habits,,stigmatizing
4368,4368,https://twitter.com/edent/status/1244758048045850624,"Fiction thriller 'The Cure': leak from US Defense Dept DARPA doing bat CV research with Duke's Uni infects GIs going to #Wuhan #MilitaryGames. Infection spreads. #China blamed, but beats it. In West, leaders have cure for themselves only, 1000s die ... Ending pending. Big budget. URL",not stigmatizing,101,not stigmatizing,15.0,,,Other,,not stigmatizing
4369,4369,https://twitter.com/edent/status/1274634855687450624,"China always lie to its own people ; to the world. Thousands of people died in china due to Corona, even 50+ PLA Chinese Political Army died in clash with india but china did not accepted. Even chinese citizen don't trust china. There is no freedom in China.",not stigmatizing,101,not stigmatizing,8.0,,,Chinese government (Chinese communist party - CCP),,not stigmatizing
4370,4370,https://twitter.com/edent/status/1229920650787078144,"""Bloomberg LP, is so dependent on...China market for its business that its lawyers threatened to devastate my family financially if I didn’t sign an NDA silencing me about how Bloomberg News killed a story critical of Chinese Communist Party leaders.""
 

 URL",unknown/irrelevant,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP);Information or misinformation,,not stigmatizing
4371,4371,https://twitter.com/edent/status/1260308963557441536,What about his post is not factual? Some Chinese eat bats. They sell a variety of questionable animals for consumption at their wet markets. They pop out viruses like it’s an assembly line. We need to hold them accountable. COVID-19 is their fault.They tried to hide it ; blame US,stigmatizing - medium,101,stigmatizing - low,7.0,,,Bio-weapon;Chinese government (Chinese communist party - CCP);Wuhan virus lab,,stigmatizing
4372,4372,https://twitter.com/edent/status/1239976134051131395,"Couldn't hate your anti American attitude more MSDNC. China gave us this virus and the influenza every year. Maybe the press should do some stories on Chinas disgusting open air wild animal markets. They eat bats, cats, dogs, Koala bears and anything else they can find.",stigmatizing - medium,101,stigmatizing - low,17.0,,,Wet market and eating habits,,stigmatizing
4373,4373,https://twitter.com/edent/status/1241844185495470081,"Please stop Chinese from eating all living creatures! 
 

 What these people spare ? Dogs? Birds ? Bugs ;insects ? Snakes ?monkeys,donkeys ? Tigers ; lions?
 We are human being. Animals have rights.God love them.please !
 

 #SundayMorning #coronavirus #COVIDIOT #COVIDー19 #ACNH URL",stigmatizing - medium,101,stigmatizing - medium,14.0,,,Wet market and eating habits,,stigmatizing
4374,4374,https://twitter.com/edent/status/1234011818701406209,"and remember the 2009 swine flu from USA spreading out of control to the rest of the world killing thousands daily but we cool about it, now the bat flu from China we focus on blaming them...",not stigmatizing,101,not stigmatizing,13.0,,,Other,,not stigmatizing
4375,4375,https://twitter.com/edent/status/1224977909531561984,"Thank you with all my heart for supporting HKers’ fight for freedom;true democracy.The China Communist government has oppressed its people for far too long, they must be put in their right place ;must realise that a tyranny can not be sustained",unknown/irrelevant,101,unknown/irrelevant,12.0,,,Chinese government (Chinese communist party - CCP),HongKong issue,not stigmatizing
4376,4376,https://twitter.com/edent/status/1244860020958715904,"Mainland Chinese are so disgusting evil not only to Mankind but all the living-things on earth! They kill man with #WuhanCoronaVirus, they eat all animal with their selfishness uncivilised culture!😡#WuhanVirus #AnimalRights #ChinaLiedPeopleDied #China_is_terrorist",stigmatizing - high,101,stigmatizing - high,15.0,,,Information or misinformation;Wet market and eating habits,,stigmatizing
4377,4377,https://twitter.com/edent/status/1235251809679273985,"Everyone is discussing the bat soup or China's weird eating habits in general, but nobody seems to be talking about the Wuhan National Biolab where they study Viral monsters from Sars and Ebola. The Collective received multiple tips that stated the Virus cam from the lab. URL",not stigmatizing,101,not stigmatizing,13.0,,,Bio-weapon;Information or misinformation;Wet market and eating habits,,not stigmatizing
4378,4378,https://twitter.com/edent/status/1241205393826746368,"In response to #COVID19, almost 20,000 wildlife farms have been shut down across China!
 

 These farms confined peacocks, civet cats, ostriches, and other animals to dirty cages before being killed at wet markets. 
 

 URL",not stigmatizing,101,not stigmatizing,14.0,,,Anti-stigmatizing (talking against hate speech and racism);Wet market and eating habits,,not stigmatizing
4379,4379,https://twitter.com/edent/status/1245669042028937217,"#coronavirus turning out to be good for some animals.. China trying to ban eating dogs and cats in one region, Indian farmers feed strawberries to cattle .. marine life is back on shore in many countries.. #CoronaUpdate $spx $spy $aapl $tsla $tslaq URL",not stigmatizing,101,not stigmatizing,16.0,,,News,not stigmatized personal opinion,not stigmatizing
4380,4380,https://twitter.com/edent/status/1240314007833190401,Started to get tired of Racism against Asians!!! Chinese has eaten wild animals for centuries! Why blame them on Covid-19!?? Virus is not a Race! Feels sometimes we didn’t learn shit from Nazi Germany! #coronavirus #Covid_19 #stopracism,not stigmatizing,101,not stigmatizing,17.0,,,Anti-stigmatizing (talking against hate speech and racism);Wet market and eating habits,,not stigmatizing
4381,4381,https://twitter.com/edent/status/1273840774472327169,"EXCEPT the dogs didn't cause COVID! It was the eating of wildlife such as bats and Pangolins. But many dogs ; cats paid the price in China, even by owners who killed them in horrific ways - throwing off balconies from high rise apts. etc. Disgusting, stupid nation! #BoycottChina URL",stigmatizing - medium,101,stigmatizing - high,8.0,,,Wet market and eating habits,,stigmatizing
4382,4382,https://twitter.com/edent/status/1220738739275780096,"Bat soup and snake meat and bio labs, oh my!
 China's top virus lab is in Wuhan, the center of the outbreak URL via",stigmatizing - medium,101,stigmatizing - low,4.0,,,Information or misinformation;Wet market and eating habits;Wuhan virus lab,,stigmatizing
4383,4383,https://twitter.com/edent/status/1223246101983059969,😂 right. So bc of one video that wasn’t in China means that they don’t eat bats or mice or snakes etc. even CGTN have recently published a article saying local Chinese people demanding a ban of selling wild animals for consumption,not stigmatizing,101,not stigmatizing,4.0,,,Wet market and eating habits,,not stigmatizing
4384,4384,https://twitter.com/edent/status/1238571714507878408,"China is so full of shit: 
 The Chinese are trying to deflect responsibility over starting a pandemic and not telling the world.
 Piling up wild animals, crapping on top of each other and eating them. 
 #WuhanVirus #Coronavirus #COVID19 #ChinaVirus
 URL",stigmatizing - high,101,stigmatizing - medium,13.0,,,Wet market and eating habits,,stigmatizing
4385,4385,https://twitter.com/edent/status/1230649790611853313,"Could we please get Asians to stop eating rhino horns, elephant tusks, dogs, and doing other weird shit with animals? Half of the world's problems would be solved!! URL",stigmatizing - medium,101,stigmatizing - low,13.0,,,Wet market and eating habits,,stigmatizing
4386,4386,https://twitter.com/edent/status/1244787370123079680,"URL
 [Coronavirus: Eating bats doesn’t kill people, 😒 lying corrupt governments do] #ChinaLiedPeopleDie #punishHarshly #ccpVirus #ChineseVirus 
 URL
  please #MakeChinaPay #godBlessUS URL",stigmatizing - medium,101,stigmatizing - medium,15.0,,,Chinese government (Chinese communist party - CCP),duplicate,stigmatizing
4387,4387,https://twitter.com/edent/status/1241203834849918976,Canada should table a resolution at the UN General Assembly calling for the immediate closure of the deadly and irresponsible wild animal and wet markets in China; enforced by international inspections and economic sanctions for non-compliance. #covid19,not stigmatizing,101,not stigmatizing,14.0,,,Wet market and eating habits,,not stigmatizing
4388,4388,https://twitter.com/edent/status/1226519725372403712,"Stick to eating food which was raised for consumption and is tested regularly. I understand there is a lack of trust in some of the food products in china, but that is a systematic issue which can/will be addressed. Dont resort to eating wild animals.",not stigmatizing,101,not stigmatizing,12.0,,,Information or misinformation,,not stigmatizing
4389,4389,https://twitter.com/edent/status/1283932271075045376,"LEADERS OF SOUTH AFRICA: THE CHINESE ARE BRING COVID-19 INTO SA. YOU NEED TO GET RID OF THESE NASTY CHINESE. AFRICANS WILL BE DYING LIKE FLIES, IF YOU DO NOT GET THESE DOG, CAT, RAT AND BAT EATING CHINESE OUT OF SA. CLOSE THE 13 POLICE STATIONS IN SA! WAKE UP!",stigmatizing - medium,101,stigmatizing - high,8.0,,,Wet market and eating habits,,stigmatizing
